type,amount,oldbalanceOrg,newbalanceOrig,isFraud
3,0.0022947075561673526,0.00019427695153208808,0.0,No Fraud
1,0.0016464631292778071,5.430893358308889e-05,0.0,No Fraud
4,0.009870440230854188,0.005214609372933115,0.0,Fraud
4,0.00047491299014074177,0.0002508992174406074,0.0,Fraud
4,0.023803614925604094,0.012575584330345902,0.0,Fraud
1,0.011037926723176383,0.0020601887527092397,0.0,No Fraud
1,0.0015367338644639798,0.0008118651879668098,0.0,Fraud
1,0.0015733108155201753,0.0,0.0,No Fraud
3,2.737211755809896e-05,0.0,0.0,No Fraud
1,0.008439905036246212,0.004458849542607098,0.0,Fraud
0,0.012537639532593613,1.812535484231644e-06,0.007961711376136165,No Fraud
1,0.10474384426974241,0.05533676505923965,0.0,Fraud
4,0.058309247815616784,0.030805105251286415,0.0,Fraud
4,0.010114331468723337,0.0,0.0,No Fraud
3,0.0001805978420992817,0.0038491449963919864,0.004510763898365664,No Fraud
4,0.012231938422299296,0.006462202217351624,0.0,Fraud
1,0.14688357265936958,0.07759942178923122,0.0,Fraud
0,0.00015172091724271217,0.0044100658213584425,0.005395780420940696,No Fraud
0,0.0011892523529236966,0.000553679242224872,0.0014203398741732235,No Fraud
1,0.004697929603429015,4.91734163777659e-06,0.0,No Fraud
4,0.034431090448170165,0.01819013972751631,0.0,Fraud
0,0.0015647603841826973,0.08765078545838367,0.10632103595482059,No Fraud
4,0.21779850893749764,0.11506418351697427,0.0,Fraud
3,0.0007717129603668412,6.37743966674097e-07,0.0,No Fraud
0,0.00787392626737829,0.008893540504619784,0.01568590413955934,No Fraud
4,0.0006388823462703294,0.0003375251552254676,0.0,Fraud
3,0.0004106875477984193,0.00011815046119435901,0.0,No Fraud
4,0.06822867862530896,0.0360455966239702,0.0,Fraud
1,0.006234420449614902,0.003293679567578348,0.0,Fraud
4,0.14394761928505084,0.07604834102422545,0.0,Fraud
4,0.023689851875044868,0.0006833090948193647,0.0,No Fraud
3,0.0005283598570899661,0.0,0.0,No Fraud
0,0.009861367866142973,0.0018984463096370309,0.008541812547484672,No Fraud
3,0.00043963944299960333,5.21943088514853e-05,0.0,No Fraud
1,0.015914968103992365,0.00027102440310052613,0.0,No Fraud
4,0.0002785993307161624,0.00014718560137815345,0.0,Fraud
1,0.00077517430305718,0.0,0.0,No Fraud
3,2.3512415494257463e-05,0.00012785088258219135,0.0001387081657830261,No Fraud
1,0.007569310003384222,0.00020758566115241858,0.0,No Fraud
1,0.0044953158936892005,0.002374900799282617,0.0,Fraud
1,0.02458540663225732,0.012988609308548164,0.0,Fraud
3,0.0004021990622965338,0.0003828477728360395,0.00020472162418852538,No Fraud
1,0.005986247324987025,0.0031625683028802154,0.0,Fraud
1,0.08751069260966267,0.046232393615813876,0.0,Fraud
3,0.00022138488627910597,0.00017836691783716587,7.379241748512869e-05,No Fraud
4,0.007809680811766006,1.544011708789919e-06,0.0,No Fraud
4,0.03999339762859339,0.02112873805543081,0.0,Fraud
3,0.000148670958434898,0.0005591671968854622,0.0005775526204336133,No Fraud
3,0.00024797458028302864,0.0,0.0,No Fraud
3,8.81616308862231e-05,0.0010042117892081913,0.0011507654238902861,No Fraud
4,0.22835538907979677,0.12064144297566413,0.0,Fraud
3,0.00040910332276200957,0.00020298719149797903,0.0,No Fraud
4,0.002184164736046077,0.0011539065774404881,0.0,Fraud
1,0.013918428409169372,0.007353184411377785,0.0,Fraud
1,0.01707607068086806,0.00902138467410759,0.0,Fraud
1,0.0014782252285694675,0.0,0.0,No Fraud
3,0.0001799256503653649,0.0,0.0,No Fraud
4,0.31767095175650156,0.17094072852433986,0.0037412535840595507,Fraud
1,0.004037322376109962,0.002132940234844386,0.0,Fraud
0,0.001045220978739202,0.13247895882897429,0.15986004409498883,No Fraud
1,0.04109377200263466,0.021710072057806347,0.0,Fraud
4,0.024721122651608633,0.0,0.0,No Fraud
1,0.026382421014333468,0.013937982165371487,0.0,Fraud
4,0.031855845133139035,0.0,0.0,No Fraud
1,0.0028369026185482175,0.0014987516907844969,0.0,Fraud
1,0.00034438009003828475,0.004036516523383871,0.004631945810393217,No Fraud
1,0.01697175929413644,0.008966276378810482,0.0,Fraud
0,0.005215003564615928,0.0003764535504333334,0.0037631246966351923,No Fraud
4,0.005636409647997563,0.0029777470804455883,0.0,Fraud
1,0.0034515981338937105,0.0,0.0,No Fraud
1,0.02339714890708357,0.012360846034952515,0.0,Fraud
3,0.000832645107952304,0.004210895527501008,0.004531516730113333,No Fraud
1,0.006234772429029447,0.0005705123263978751,0.0,No Fraud
4,0.04590874937426407,0.024253851822975615,0.0,Fraud
1,0.010895757536111085,0.005756290301561811,0.0,Fraud
1,0.31767095175650156,0.16782735965107815,0.0,Fraud
1,0.010893044943854038,0.0015476535624943473,0.0,No Fraud
1,0.0006574063748091544,0.0,0.0,No Fraud
4,0.16412131212333464,0.0867062169953851,0.0,Fraud
1,0.0036804355807010243,0.004088610135819566,0.002576647090466007,No Fraud
3,0.00018588579276222043,0.0,0.0,No Fraud
0,0.0025250720472397596,0.07735414613095781,0.09455748961811324,No Fraud
4,0.0035983573485409382,0.0019010325292492542,0.0,Fraud
4,0.01159863787232228,0.006127625956662586,0.0,Fraud
3,0.0001700368713081368,0.0,0.0,No Fraud
4,0.08894476570566036,0.04699002253944433,0.0,Fraud
3,0.00016352016940380393,1.1294781304517559e-05,0.0,No Fraud
1,0.09256255149193976,0.048901319222182486,0.0,Fraud
1,0.0014332118900474747,0.0007571739436584358,0.0,Fraud
1,0.025350378615027883,0.013392748331538976,0.0,Fraud
4,0.007222223039166019,0.00381554125982377,0.0,Fraud
4,0.010590837578687137,0.005595199364299768,0.0,Fraud
1,0.01033923869051552,0.005462278249355158,0.0,Fraud
3,0.00017263954941587782,0.0,0.0,No Fraud
4,0.18995312646615564,0.10035331054354038,0.0,Fraud
1,0.08140189672627463,0.04300508221674635,0.0,Fraud
4,0.04635391438579852,0.024489035015149055,0.0,Fraud
4,0.06713251243836561,0.03546648583062797,0.0,Fraud
0,0.010093339136889364,0.03621162520998054,0.04992232539348037,No Fraud
1,0.0055696882649872905,0.0029424977966159933,0.0,Fraud
4,0.10608587951390056,0.05604576986544048,0.0,Fraud
1,0.0004536306247278149,0.00023965562348078344,0.0,Fraud
4,0.23751385564344574,0.12547991263532646,0.0,Fraud
1,0.0019147575319899406,0.0010115772285411982,0.0,Fraud
0,0.00656190393940021,0.05768196746461313,0.07348073638363764,No Fraud
1,0.0029486932501679927,0.001904689487416051,0.0004168343888755818,No Fraud
3,0.0003877825191639202,0.0,0.0,No Fraud
1,0.01151632392831599,0.006122379673399893,4.5952770896171005e-05,No Fraud
4,0.020929919975094392,0.011057395042593978,0.0,Fraud
1,0.006326023409921502,0.0,0.0,No Fraud
4,0.006725789748069485,0.00355327274573096,0.0,Fraud
1,0.0055703197948393825,0.0,0.0,No Fraud
4,0.030955536112462594,0.016353984724169452,0.0,Fraud
1,0.011627212056761826,0.006142721859835841,0.0,Fraud
1,0.05539749683809951,0.029266810749330373,0.0,Fraud
1,0.004678245122903424,0.0024715433452008923,0.0,Fraud
1,0.06660398548635502,0.03518726205404432,0.0,Fraud
3,0.0001545996514075296,2.265669355289555e-06,0.0,No Fraud
1,0.0037520678389545013,0.0019822386502815425,0.0,Fraud
1,0.0029693485331221525,0.0,0.0,No Fraud
3,0.0006606653611032244,0.0,0.0,No Fraud
4,0.015187156951487318,0.008023460872583446,0.0,Fraud
4,0.11445253915880027,0.0,0.0,No Fraud
0,0.010204861336554905,0.12233665354148356,0.15348730934188407,No Fraud
1,0.28431586587297963,0.15020567921786912,0.0,Fraud
3,0.00017497220721462582,0.0,0.0,No Fraud
3,2.4081364168853356e-05,0.0012878922213273648,0.001532338169597824,No Fraud
3,0.00041360186110983344,0.0,0.0,No Fraud
1,0.000447708920516122,0.00021958531736747066,0.0,No Fraud
4,0.05911882842411681,0.031232811263428875,0.0,Fraud
4,0.08140189672627463,0.04300508221674635,0.0,Fraud
3,0.0001938148597180627,0.0022260285329399705,0.0025519164460851684,No Fraud
3,0.00013972979182675952,0.00045108302072297484,0.00045334701418535926,No Fraud
3,0.00033100074256315617,1.960223560724593e-05,0.0,No Fraud
4,0.006936358573783186,0.003664517446730397,0.0,Fraud
1,0.002051510111656838,0.00018031371520911836,0.0,No Fraud
3,0.00042682459680574606,0.0014778514783777095,0.0015049252646196847,No Fraud
1,0.13118167821654553,0.06930402219009188,0.0,Fraud
1,5.029620644970338e-05,2.6571770198835902e-05,0.0,Fraud
4,0.0054831140358469945,0.0,0.0,No Fraud
1,0.014515366753653582,0.007668550313344363,0.0,Fraud
0,0.002969638884372058,0.005713533932107665,0.00875108191426486,No Fraud
4,0.004004606080130464,0.0021156560307286406,0.0,Fraud
3,0.00014433125556295246,0.00895713901821428,0.010671929599157047,No Fraud
0,0.0028931710388909434,0.010280266090218308,0.014190258286563942,No Fraud
1,0.0035912920289029216,0.0,0.0,No Fraud
1,0.003311966184720092,0.0,0.0,No Fraud
4,0.00532668332907354,0.0028141169152320236,0.0,Fraud
0,0.0014527489712514512,0.032137577621985255,0.039541161918388495,No Fraud
1,0.13541017465375163,0.07153796076214693,0.0,Fraud
3,7.30662249297059e-05,0.00034376078077330335,0.000366702131617121,No Fraud
0,0.010432913183098524,0.0017963233612893498,0.008781940213231292,No Fraud
1,0.003433365091946694,0.0,0.0,No Fraud
1,0.02538583450529533,0.013411479878804353,0.0,Fraud
1,0.015526171579150436,0.0003352015854310984,0.0,No Fraud
4,0.31767095175650156,0.22104685183080627,0.06395246562950413,Fraud
1,0.05114853857954889,0.02702206208138548,0.0,Fraud
3,4.52401555815469e-05,0.002477786355152553,0.0029487700102481538,No Fraud
3,0.0002724854355786568,1.3174447732609635e-05,0.0,No Fraud
1,0.004951040605330995,0.0026156627407182206,0.0,Fraud
1,0.03467663961073653,0.018319864738223723,0.0,Fraud
0,0.00018004445930132188,0.014030838358228673,0.01697479126202837,No Fraud
1,0.006335903929533986,0.001668556392386984,0.0,No Fraud
1,0.014310735515699162,0.007560442473524166,0.0,Fraud
4,0.011179223268137205,0.005906046850262459,0.0,Fraud
1,0.01574928840745852,0.008320438098580414,0.0,Fraud
4,0.003825136287580869,0.002020841124756966,0.0,Fraud
1,0.010874191490538239,0.005744896837769819,0.0,Fraud
4,0.00790882591580921,0.0041782774410160225,0.0,Fraud
1,0.02371471502742599,0.012528618011574908,0.0,Fraud
3,0.0012449839093579536,0.0,0.0,No Fraud
1,0.013156442851016267,0.006950623133395051,0.0,Fraud
0,0.002772353787177007,0.003485472170705521,0.005948431982692364,No Fraud
1,0.004927724192813972,0.0,0.0,No Fraud
1,0.023208226180022558,0.012261037090239704,0.0,Fraud
4,0.009559710707064515,0.0,0.0,No Fraud
3,0.0005363213264828875,0.0006161613682229683,0.0003999407856083591,No Fraud
1,0.005767122032187763,0.003046803171948577,0.0,Fraud
4,0.027992767497764175,0.014788737316080802,0.0,Fraud
1,0.007816564423619618,0.0,0.0,No Fraud
1,0.0008143355073059145,0.0,0.0,No Fraud
0,0.008962934374765703,1.7454045403712127e-05,0.005711102136589831,No Fraud
1,0.0025120192655030365,0.0013271139787599006,0.0,Fraud
3,0.0001350158725736448,0.0001840562653293374,0.00013546061372300138,No Fraud
3,1.2326903611959289e-05,9.316096734231348e-05,0.00010412333964990982,No Fraud
1,0.005307258068044582,0.0028038544400167203,0.0,Fraud
1,0.002795480550135832,0.0014768681778775138,0.0,Fraud
3,0.00030241321594363685,0.0008036841076658988,0.0007737787387829448,No Fraud
3,1.4729766691045465e-05,0.006384844545503495,0.00766314874737693,No Fraud
3,0.0004514094694331335,0.003426593969428572,0.0038310699876919355,No Fraud
1,0.005786680079674556,0.005709704950897225,0.003187522664509631,No Fraud
1,0.0027401695900417006,0.0014476470849792262,0.0,Fraud
0,0.0013670524669508585,0.31621498723505864,0.3808551175734376,No Fraud
1,0.0017550519553748286,0.0009272038695775748,0.0,Fraud
1,0.0010864089236601432,0.01076956558248951,0.01225179621649666,No Fraud
4,0.01006645051451984,0.005318162713867102,0.0,Fraud
1,0.00885827132629049,0.0001715866925072623,0.0,No Fraud
1,0.010085197548066797,0.0,0.0,No Fraud
3,0.00033527087549666706,0.002305511570470721,0.002557625627682836,No Fraud
0,0.0008848311388940069,0.03352141439524211,0.040843538996598386,No Fraud
1,0.014969230866530937,0.00042550948765934354,0.0,No Fraud
3,0.0007102874697933006,0.0,0.0,No Fraud
3,0.0008280849414398395,1.99714557984783e-05,0.0,No Fraud
4,0.0023490747158638153,0.0012410294520372748,0.0,Fraud
3,0.00044366814600977934,0.00082315392748638,0.0007074992727287356,No Fraud
3,0.0012510422120789017,0.0015765030856183678,0.0011002169120549212,No Fraud
1,0.002369223948991827,0.0012516744058052236,0.0,Fraud
3,0.0003818932173893065,1.612820926246861e-05,0.0,No Fraud
4,0.011495789995665402,0.0060732908420113915,0.0,Fraud
3,5.6534628600297565e-05,0.0,0.0,No Fraud
4,0.013702944578490096,0.007239343085469827,0.0,Fraud
3,7.482929871195449e-05,0.0003534612021611357,0.00037723958396365827,No Fraud
3,9.039962274134765e-05,0.00014070645833146392,0.00011169296139871228,No Fraud
1,0.28563783352544436,0.1509040822019334,0.0,Fraud
1,0.0058385443099421295,0.00018368704513810504,0.0,No Fraud
1,0.006266541430230809,0.0,0.0,No Fraud
4,0.07135266111830142,0.03769601423532609,0.0,Fraud
1,0.05903964099761771,0.031190976098351853,0.0,Fraud
3,0.0009395817274292399,0.0025711151498545174,0.0024931471080296714,No Fraud
3,0.0010862612066675763,0.0,0.0,No Fraud
4,0.03235011254368649,0.0022972242554511507,0.0,No Fraud
4,0.047236252125392196,0.02495517903095448,0.0,Fraud
4,0.0064451550995654186,0.003405011874459522,0.0,Fraud
1,0.006104337371580132,0.0,0.0,No Fraud
1,0.31767095175650156,0.16782735965107815,0.0,Fraud
1,0.019149432741954325,0.010116753571983862,0.0,Fraud
1,0.0027204412709247667,0.0014372245024628152,0.0,Fraud
4,0.23770269768208502,0.12557967895188993,0.0,Fraud
4,0.00881889760017503,0.004659073456628423,0.0,Fraud
3,4.250500868692342e-05,0.0009336403844749129,0.0010949467741655488,No Fraud
4,0.028207320234883853,0.014902086739997622,0.0,Fraud
3,3.8953447446285736e-05,0.00402309755118825,0.004809721000939058,No Fraud
4,0.285295639964567,0.15072329940925408,0.0,Fraud
1,0.015149424948850536,0.008003526842286168,0.0,Fraud
0,0.004219426613862473,0.1532673646487621,0.18685607293779039,No Fraud
1,0.015111392429493392,0.007983434047306663,0.0,Fraud
4,0.017551282917045354,0.0030262673127395925,0.0,No Fraud
1,0.31767095175650156,0.16782735965107815,0.0,Fraud
4,0.024966499001177245,0.0,0.0,No Fraud
3,5.05611440234683e-05,0.0,0.0,No Fraud
4,0.13040210544149033,0.06889216948599679,0.0,Fraud
1,0.006619191130485218,0.00047135992231601807,0.0,No Fraud
1,0.2438798204574735,0.12884308783426274,0.0,Fraud
0,0.004225445207714452,0.0003356547193021563,0.0030858756765795893,No Fraud
4,0.0070464620549781825,0.0,0.0,No Fraud
1,0.006452503146350498,0.0034088938891156115,0.0,Fraud
3,0.00017927188354665004,0.010974292304570274,0.013073707819187564,No Fraud
4,0.05068717870289389,0.026778323050417028,0.0,Fraud
1,0.0006931443568817609,0.00036619208218218753,0.0,Fraud
1,0.0063639066239313214,6.494918818496724e-06,0.0,No Fraud
1,0.31767095175650156,0.16782735965107815,0.0,Fraud
4,0.011348057754892943,0.005995243064060376,0.0,Fraud
1,0.004878165935985198,0.0,0.0,No Fraud
4,0.009727517528291322,0.005139102501207218,0.0,Fraud
4,0.005307258068044582,0.0028038544400167203,0.0,Fraud
1,0.006049273559486467,0.0,0.0,No Fraud
4,0.001349592318429466,0.0007129972512595615,0.0,Fraud
4,0.005205108114468713,0.002749888042074679,0.0,Fraud
4,0.0004943068017454762,0.0002611450777473057,0.0,Fraud
3,0.00022182771958585451,0.0,0.0,No Fraud
1,0.01116080216498675,0.005896314877331013,0.0,Fraud
1,0.007753331703001535,0.004096128969359294,0.0,Fraud
1,0.15379506268036547,0.0812508010389387,0.0,Fraud
1,0.002696822435661671,0.0005448370899542953,0.0,No Fraud
0,0.005246449812130304,0.07337428946681102,0.09150267008242834,No Fraud
0,0.0002751672137533852,0.0021987733697326354,0.0028168983822085773,No Fraud
1,0.07542818533238582,0.03984913671713268,0.0,Fraud
1,0.011008449717891946,0.0,0.0,No Fraud
3,0.0003107177699644553,0.0,0.0,No Fraud
4,0.3096987752641512,0.1636156137423458,0.0,Fraud
3,0.00022479667230097076,0.0008228071961613408,0.0008460333940835309,No Fraud
3,0.0005433729862699784,0.0008424933454484123,0.0006674412232610228,No Fraud
1,0.03227794183316979,0.017052619142162714,0.0,Fraud
0,0.002939179005162886,0.00044982767207278477,0.00240648689825802,No Fraud
1,0.02505963504149702,0.013239146858028721,0.0,Fraud
4,0.0052589644592747516,0.002778340653493125,0.0,Fraud
3,0.0007895114284518544,0.00011166561201744136,0.0,No Fraud
1,0.005665478763779945,0.0029931044586451795,0.0,Fraud
1,0.0010096856707338163,0.0,0.0,No Fraud
3,0.0001837564443725966,0.003336172951559922,0.0038923334247554634,No Fraud
3,0.00036331836149820036,0.00020469903056642003,1.532841345551979e-05,No Fraud
4,0.00987087162800667,0.00521483728248752,0.0,Fraud
0,0.004711912525712481,0.07245855391202785,0.0900629031796027,No Fraud
1,0.009972856075016676,0.005268716242375184,0.0,Fraud
4,0.24645029086042877,0.13020108187937107,0.0,Fraud
1,0.11333849127398254,0.05987736565831583,0.0,Fraud
1,0.006810423960707404,0.0,0.0,No Fraud
3,0.0008292342749432945,0.0006825706544368999,0.0002937869948536658,No Fraud
0,0.00839219181230524,0.08862029256354434,0.11182046921060117,No Fraud
1,0.022374463823332927,0.011820555723825888,0.0,Fraud
4,0.0005999921153434432,0.00031697922637490363,0.0,Fraud
0,0.015358388900915962,0.0004957620204092849,0.010346033121521487,No Fraud
1,0.04894117147485747,0.025855897561423438,0.0,Fraud
4,0.0009678700080122045,0.0005113311967367558,0.0,Fraud
4,0.2628416106863024,0.13886070880579318,0.0,Fraud
1,0.0027152292436192975,1.698412879668911e-05,0.0,No Fraud
4,0.0879576356255141,0.0,0.0,No Fraud
4,0.009775979820336535,0.005164705404058788,0.0,Fraud
1,0.0019012905073321272,0.0,0.0,No Fraud
0,0.005489043046490578,0.0005744898348216056,0.004175073942770292,No Fraud
0,0.0021514910079741133,0.0001349182605244579,0.0015280039994852988,No Fraud
1,0.007128072357826331,6.025069342417566e-05,0.0,No Fraud
1,0.013461502583658988,0.001785147066100746,0.0,No Fraud
3,0.00019978389690156737,0.0017152627465778791,0.0019343531695101856,No Fraud
1,0.0015942037163462488,0.0,0.0,No Fraud
0,0.004823976036679815,0.11588781122109695,0.1423218445995187,No Fraud
0,0.008100152141291212,0.1460641125013305,0.18066379664419743,No Fraud
4,0.04918742173721437,0.0259859929671136,0.0,Fraud
1,0.011367838489716918,0.0,0.0,No Fraud
1,0.009115919304725455,0.0,0.0,No Fraud
4,0.18176724954784917,0.09602866549169715,0.0,Fraud
0,0.005824129355164274,2.886630585998544e-06,0.0037009232750575254,No Fraud
1,0.0008183534095037308,0.000432340732506581,0.0,Fraud
4,0.07979150576891067,0.004571451799118753,0.0,No Fraud
1,0.013109276021112318,0.006925704630516139,0.0,Fraud
3,0.00029979560730116324,0.0016866481817573702,0.001836475261903674,No Fraud
1,0.00029145452112089277,0.0,0.0,No Fraud
1,0.002600679004441614,0.0013739534200469992,0.0,Fraud
0,0.0006172788155251768,0.05685007963350316,0.0687071272823086,No Fraud
0,0.005811288142281421,0.00036692095640515214,0.004130221503740202,No Fraud
4,0.02132864339950776,0.011268042881750592,0.0,Fraud
3,0.0004119683970759015,0.0,0.0,No Fraud
1,0.09480681035960056,0.05008697386907552,0.0,Fraud
1,0.007558777622978735,0.003993344949041947,0.0,Fraud
4,0.0032640865012004004,0.0017244353509196088,0.0,Fraud
3,0.0004782561592370272,0.0,0.0,No Fraud
0,0.0016295455627420147,0.04914897299414216,0.060095548329993226,No Fraud
3,0.00010489526594094859,0.0004313245378438938,0.0004517182971489835,No Fraud
1,0.005675673777634667,0.0,0.0,No Fraud
1,0.004322037825660293,0.0052068580985002695,0.0035130942457675773,No Fraud
4,0.06702753743701578,0.03541102694397655,0.0,Fraud
4,0.012568199160481637,1.1546522343994177e-05,0.0,No Fraud
4,0.014690408213135692,0.007761025705922502,0.0,Fraud
1,0.0018395149433697508,0.0,0.0,No Fraud
0,0.0028960345248500766,0.00018333460768283778,0.002058858866267371,No Fraud
1,0.005926727860124024,0.0,0.0,No Fraud
3,0.000113515584887813,0.0010158254424960458,0.0011486252622768612,No Fraud
3,0.0001123595802943711,3.7613803499718936e-05,0.0,No Fraud
1,0.005957189327687955,0.0016832412863564533,0.0,No Fraud
4,0.030699400883099897,0.016218667034529025,0.0,Fraud
1,0.0005945313516827489,0.0006829566573640975,0.0004432522356742411,No Fraud
1,0.0373930740979468,0.019754972434199262,0.0,Fraud
1,0.0010259640833146747,0.0,0.0,No Fraud
4,0.31767095175650156,0.1821015899732955,0.017152967581621433,Fraud
0,0.0037528432737477385,0.0,0.002382496396463053,No Fraud
1,0.05429708211984737,0.02868545543288016,0.0,Fraud
3,1.890618669378819e-05,0.013577921487946792,0.016304228936135482,No Fraud
4,0.008499757420266655,0.004490469895438959,0.0,Fraud
4,0.04411734061380261,0.023307440447740694,0.0,Fraud
1,0.013538279522976161,0.007152349605767331,0.0,Fraud
1,0.002608483226713416,0.0013780764347915472,0.0,Fraud
1,0.004637694743582658,0.0003573212314331105,0.0,No Fraud
1,0.002962792440019802,0.0010586885501509312,0.0,No Fraud
4,0.0007316362284351444,0.00038652755552374897,0.0,Fraud
3,7.160525622257776e-05,0.004051426977324712,0.004823034693840666,No Fraud
1,0.23949739624292285,0.1265278283472614,0.0,Fraud
4,0.09309088148796026,0.04918043894580314,0.0,Fraud
1,0.011368897922341026,0.006006253042335566,0.0,Fraud
1,0.10299475626881588,0.054412711980512174,0.0,Fraud
1,0.00897647573442623,0.0037533634048287213,0.0,No Fraud
1,0.001088266663386015,0.0,0.0,No Fraud
1,0.004584971531061535,0.0004928082588794259,0.0,No Fraud
3,0.00047143322253520104,0.0,0.0,No Fraud
3,0.00025027896536707034,0.0017242247275832468,0.0019130657007066184,No Fraud
3,7.502847839870581e-05,0.0,0.0,No Fraud
1,0.012969142151834924,0.0,0.0,No Fraud
1,0.0014312045273033255,0.0007561134425728007,0.0,Fraud
1,0.003819425516881143,0.0020178240923125184,0.0,Fraud
4,0.02689369652763797,0.014208091909361915,0.0,Fraud
3,0.00045191297789166755,2.9369787938938677e-05,0.0,No Fraud
1,0.004039477455846679,0.003460885462516638,0.0015943887392261087,No Fraud
1,0.0023368427958664314,0.0012345672595539103,0.0,Fraud
1,0.01783324606546967,0.009421404710210487,0.0,Fraud
1,0.007220816709862594,0.003814798288102595,0.0,Fraud
3,0.00012140240160707167,0.002569673009353036,0.0030108359070798517,No Fraud
1,0.02236029093382031,0.011813068106175054,0.0,Fraud
1,0.0006726507684420456,0.00035536520355637717,0.0,Fraud
1,0.26468353039877696,0.13983380540252205,0.0,Fraud
1,0.0001674589715346328,8.846952133062725e-05,0.0,Fraud
4,0.0010789652579185848,0.0005700234452992115,0.0,Fraud
4,0.015440719363811743,0.008157419328438059,0.0,Fraud
1,0.005165923720240501,0.0,0.0,No Fraud
4,0.04177046163955734,0.022067571018413328,0.0,Fraud
4,0.31767095175650156,0.1897572031467938,0.02635251681252186,Fraud
0,0.01486892975789429,0.005959381713850134,0.016600787734722178,No Fraud
4,0.10606890063687106,0.0,0.0,No Fraud
4,0.05381225239560564,0.028429317148753325,0.0,Fraud
4,0.15448676608181006,0.08161623185621751,0.0,Fraud
4,0.020774083630671673,0.010975065820870905,0.0,Fraud
0,0.0020920191937538754,0.016214034831575297,0.020812100228204372,No Fraud
4,0.0033342060103816133,0.0017614798840153913,0.0,Fraud
3,0.0005792049989443048,0.0,0.0,No Fraud
1,0.0023046166661654928,0.0012175420130541065,0.0,Fraud
1,0.004289335507202671,0.0,0.0,No Fraud
3,0.0006193176276935499,4.2551284420653655e-05,0.0,No Fraud
0,0.0018720616030610112,0.019913666293283408,0.02511820986140704,No Fraud
3,0.00011182049268924033,0.0,0.0,No Fraud
1,0.0011138696714137822,0.0005884636442682333,0.0,Fraud
1,0.0009064569066057823,0.0,0.0,No Fraud
0,0.004042021364828344,0.002186404493326351,0.0051934262446583146,No Fraud
1,0.06274864631536495,0.03315046457524117,0.0,Fraud
1,0.0653379018723814,0.03451838292343512,0.0,Fraud
0,0.0003346866786163868,0.11579151574215843,0.13935609870312182,No Fraud
4,0.03482268438341326,0.01839702101724027,0.0,Fraud
4,0.006517442077650466,0.003443201493630204,0.0,Fraud
4,0.010095173686635758,0.005333337328072033,0.0,Fraud
1,0.001791044391879792,0.0,0.0,No Fraud
3,0.00012590729337393062,0.0,0.0,No Fraud
1,0.018339199001977488,0.009688702506789961,0.0,Fraud
0,0.007418814343002435,0.039247922389214956,0.05187303914259171,No Fraud
0,0.008525674287194756,0.09027257943603204,0.1138907204241528,No Fraud
3,0.0008324602234583817,0.0,0.0,No Fraud
1,0.003890951355365781,0.0008669625744855395,0.0,No Fraud
1,0.001278861292666122,0.00022050836784555158,0.0,No Fraud
1,0.0161150089966939,0.0010204574776224156,0.0,No Fraud
1,0.09403867596250526,0.04968116412471938,0.0,Fraud
4,0.05188287755244158,0.02741001751208514,0.0,Fraud
1,0.03986056193176165,0.021058560205855913,0.0,Fraud
1,0.0029602850631975874,0.0,0.0,No Fraud
4,0.017835518683458534,0.00942260534714143,0.0,Fraud
3,0.0028396237879209636,0.0009218011712156871,0.0,No Fraud
1,0.008108180639254954,1.1580087815924391e-06,0.0,No Fraud
4,0.10587172799519294,0.0559326324074789,0.0,Fraud
3,0.0006650339720317798,2.164972939498908e-06,0.0,No Fraud
4,0.02433460859255508,0.0,0.0,No Fraud
4,0.004351560257890832,0.002298953884219715,0.0,Fraud
1,0.007397704472916311,0.002316084694128739,0.0,No Fraud
0,0.007326446113373051,0.0577570181815755,0.0740562934425216,No Fraud
0,0.010905082766899898,0.0009262056324423701,0.008036099941164575,No Fraud
1,0.008118872808149175,0.0019501874846174583,0.0,No Fraud
4,0.008474405689961727,0.004477076433002005,0.0,Fraud
1,0.0019981124837051356,0.001055614120749483,0.0,Fraud
1,0.016848545532762455,0.008901181852132059,0.0,Fraud
1,0.0048348349828237075,0.0,0.0,No Fraud
4,0.032666945797143215,0.017258132135423442,0.0,Fraud
1,0.029130891346344567,0.015390014579258395,0.0,Fraud
1,0.007018820552452994,0.0,0.0,No Fraud
1,0.003758565162930777,0.000555558908652964,0.0,No Fraud
3,0.0012220448899316165,0.0,0.0,No Fraud
4,0.0009192161603830823,0.0004856270939873159,0.0,Fraud
1,0.005333921461709312,0.002817940861621674,0.0,Fraud
4,0.013306343196034465,0.007029816333075685,0.0,Fraud
1,0.005729997416410739,0.0,0.0,No Fraud
3,0.00017530417335921136,0.00026405956767500637,0.00020602141137270592,No Fraud
1,0.010368614676437298,0.005477797748784172,0.0,Fraud
4,0.017851467671262423,0.009431031287560074,0.0,Fraud
0,0.00034315578619021513,0.0001954181775777154,0.0004526816925529913,No Fraud
4,0.03130753744630447,0.0012824359860377486,0.0,No Fraud
1,0.010312656620614438,0.0,0.0,No Fraud
3,0.00041638116426675104,0.01636566433360965,0.019401848880656665,No Fraud
1,0.010618980048303247,0.005610067190091258,0.0,Fraud
1,0.0060415389071531,0.0,0.0,No Fraud
1,0.0673001257979828,0.03555503691605538,0.0,Fraud
4,0.10073617774766273,0.053219492179728135,0.06395246562950413,Fraud
